	0
17495	ঘাড়ধাক্কা
17496	ঘূর্ণ্যমান
17497	ঘুণাক্ষরে
17498	ঘুটঘুট্টি
17499	ঘুলোনো
17500	ঘাসুড়ে
17501	ঘ্যাঁতানো
17502	ঘিঞ্জি
17503	ঘৃতাচী
17504	ঘরজুড়ুনি
17505	ঘাতচিহ্ন
17506	ঘরগেরস্থালি
17507	ঘাপটি
17508	ঘুপসি
17509	ঘেসো
17510	ঘোরালো
17511	ঘোঁটা
17512	ঘনসন্নিবদ্ধ
17513	ঘাটতিপূরণ
17514	ঘেঁষটানি
17515	ঘোরদর্শন
17516	ঘোমটাপরা
17517	ঘোলাটে
17518	ঘ্যাঁসটানো
17519	ঘনিষ্ঠ
17520	ঘ্রাত
17521	ঘ্যানরঘ্যানর
17522	ঘোলা
17523	ঘরন্তি
17524	ঘরছাড়া
17525	ঘৃণিত
17526	ঘষাঘষি
17527	ঘোড়ামুখো
17528	ঘেরা
17529	ঘেন্নাপিত্তি
17530	ঘোরতর
17531	ঘনক
17532	ঘর্ঘর
17533	ঘ্রাণেন্দ্রিয়
17534	ঘ্রাণশক্তি
17535	ঘরকুনো
17536	ঘরামি
17537	ঘ্যাঁসটানি
17538	ঘোমটা
17539	ঘাটতি
17540	ঘুমহীন
17541	ঘুঁটি
17542	ঘূর্ণাবর্ত
17543	ঘ্রাণ
17544	ঘ্রাণবিশিষ্ট
17545	ঘোষ
17546	ঘটনাক্রমে
17547	ঘোঙট
17548	ঘূর্ণায়মান
17549	ঘূর্ণিবৃষ্টি
17550	ঘুটঘুটে
17551	ঘের
17552	ঘোণা
17553	ঘোড়া
17554	ঘূর্ণিবায়ু
17555	ঘোমটাঢাকা
17556	ঘ্রাণস্বাদন
17557	ঘ্যাগ
17558	ঘোরবক্র
17559	ঘোচানো
17560	ঘোরকৃষ্ণ
17561	ঘোষণাপত্র
17562	ঘরমুখো
17563	ঘোঁজঘাঁজ
17564	ঘোঁট
17565	ঘর্মাক্তকলেবর
17566	ঘনকেশী
17567	ঘাসজল
17568	ঘৃণাস্পদ
17569	ঘোল
17570	ঘটিকাপাল
17571	ঘনতমসাবৃত
17572	ঘাগরি
17573	ঘনীভূত
17574	ঘর্ষণক্ষয়
17575	ঘুগনিদানা
17576	ঘুণেধরা
17577	ঘুনসি
17578	ঘোড়ারু
17579	ঘর্মার্ত
17580	ঘর্মসিক্ত
17581	ঘরকন্না
17582	ঘোড়াশাল
17583	ঘণ্ট
17584	ঘাতিনী
17585	ঘূর্ণন
17586	ঘাগরা
17587	ঘুরোনো
17588	ঘনমূল
17589	ঘড়িঘর
17590	ঘটঘটানি
17591	ঘটিত
17592	ঘরজ্বালানি
17593	ঘটোৎকচ
17594	ঘৃতাহুতি
17595	ঘাটোয়ালি
17596	ঘুঙুর
17597	ঘোষিকা
17598	ঘাস
17599	ঘোটনা
17600	ঘুপটি
17601	ঘৃণাশ্রিত
17602	ঘরবার
17603	ঘেটুঁ
17604	ঘুঘু
17605	ঘেয়ো
17606	ঘোড়সওয়ার
17607	ঘৃষ্টধ্বনি
17608	ঘ্যাঙানি
17609	ঘ-কার
17610	ঘূর্ণি
17611	ঘৃণাপূরিত
17612	ঘরভাঙানি
17613	ঘোড়ানিম
17614	ঘ্যানঘ্যানানো
17615	ঘ্যাঙরঘ্যাং
17616	ঘুস
17617	ঘোঁতঘোঁতানি
17618	ঘটনাপূর্ণ
17619	ঘড়াঞ্চি
17620	ঘরভরতি
17621	ঘৃণামিশ্রিত
17622	ঘা
17623	ঘর্ষণ
17624	ঘনবস্তু
17625	ঘনাঙ্ক
17626	ঘটমান
17627	ঘুসি
17628	ঘটিবাটি
17629	ঘরনি
17630	ঘাতসহ
17631	ঘাড়
17632	ঘোড়াগাড়ি
17633	ঘাতী
17634	ঘেসেড়া
17635	ঘনকেশ
17636	ঘর্মস্নাত
17637	ঘরসংসার
17638	ঘণ্টাধ্বনি
17639	ঘড়া
17640	ঘটা
17641	ঘূর্ণিঝড়
17642	ঘ্যানঘ্যান
17643	ঘটনাচক্র
17644	ঘনঘন
17645	ঘেচুঁ
17646	ঘেঁসাঘেসি
17647	ঘুড়ি
17648	ঘোলমউনি
17649	ঘড়ঘড়
17650	ঘোলানো
17651	ঘুরুনি
17652	ঘোর
17653	ঘ
17654	ঘুপচি
17655	ঘটরঘটর
17656	ঘট
17657	ঘটনাস্হল
17658	ঘাঁটিয়াল
17659	ঘোষক
17660	ঘোরা
17661	ঘেঁস
17662	ঘুগনি
17663	ঘণ্টিকা
17664	ঘোষিত
17665	ঘিনঘিন
17666	ঘাঁটানো
17667	ঘোষধ্বনি
17668	ঘাঘি
17669	ঘোরনয়না
17670	ঘনসন্নিবিষ্ট
17671	ঘর্মাক্ত
17672	ঘোষবত্তা
17673	ঘাড়েগর্দানে
17674	ঘেমো
17675	ঘায়েল
17676	ঘাম
17677	ঘটানো
17678	ঘুসঘুসে
17679	ঘানিগাছ
17680	ঘোগ
17681	ঘৃণার্হ
17682	ঘাটাল
17683	ঘষটানি
17684	ঘাগি
17685	ঘনকৃষ্ণ
17686	ঘোষবর্ণ
17687	ঘটনাবহুল
17688	ঘাগু
17689	ঘৃষ্টবর্ণ
17690	ঘোরবদনা
17691	ঘটকবিদায়
17692	ঘাত
17693	ঘেউ
17694	ঘোষত্ব
17695	ঘরবাড়ি
17696	ঘনত্ব
17697	ঘাঘু
17698	ঘনানো
17699	ঘ্রাণবিস্তারী
17700	ঘূর্ণিপ্রকোপ
17701	ঘনঘটা
17702	ঘোষণা
17703	ঘর্ষিত
17704	ঘরাঞ্চি
17705	ঘুণপোকা
17706	ঘূর্ণিত
17707	ঘনাবৃত
17708	ঘণ্টানাদ
17709	ঘুরনচাকি
17710	ঘূর্ণ
17711	ঘুমকাতুরে
17712	ঘুমপাড়ানি
17713	ঘাপচি
17714	ঘনশ্যাম
17715	ঘোষাল
17716	ঘড়েল
17717	ঘড়ি
17718	ঘোড়দৌড়
17719	ঘেরাও
17720	ঘর্মাপ্লুত
17721	ঘৃতসিক্ত
17722	ঘুমানো
17723	ঘাড়সোজা
17724	ঘোটন
17725	ঘুরঘুট্টি
17726	ঘোড়ারোগ
17727	ঘাট
17728	ঘণ্টা
17729	ঘ্রাতা
17730	ঘর
17731	ঘুরঘুর
17732	ঘোড়েল
17733	ঘূর্ণচক্র
17734	ঘরপোড়া
17735	ঘনঘোর
17736	ঘরজামাই
17737	ঘোষবত্ত্ব
17738	ঘাটোয়াল
17739	ঘনিমা
17740	ঘটকালি
17741	ঘূর্ণমান
17742	ঘানি
17743	ঘনবিন্যাস
17744	ঘানিটানা
17745	ঘাটা
17746	ঘৃতকুমারী
17747	ঘনবিন্যস্ত
17748	ঘনীকৃত
17749	ঘটঘট
17750	ঘটি
17751	ঘড়িবাবু
17752	ঘেরাটোপ
17753	ঘৃত
17754	ঘ্যানঘ্যানানি
17755	ঙ
17756	চিতাস্থিত
17757	চিতি
17758	চরণপদ্ম
17759	চুঁচুড়া
17760	চট্টলভূমি
17761	চক্রসংস্থান
17762	চরিতকার
17763	চট্টল
17764	চাই
17765	চ্যাংদোলা
17766	চিরনতুন
17767	চিরসাথি
17768	চম্পারন
17769	চাকরিবাকরি
17770	চটকী
17771	চিকমিক
17772	চিত্তদীপ
17773	চর্মাবরণ
17774	চুষ্য
17775	চোলাই
17776	চর্যাকার
17777	চশমাধারিণী
17778	চন্দনপিঁড়ি
17779	চোকানো
17780	চকিতা
17781	চরিত্রবিবরণ
17782	চতুস্তল
17783	চন্দ্রচূড়
17784	চাঁদ
17785	চূষণীয়
17786	চেষ্টান্বিত
17787	চ্যাপটার
17788	চিরায়মান
17789	চিমড়ে
17790	চিপ্‌স
17791	চূত
17792	চতুষ্পদী
17793	চতুর্নবতি
17794	চন্দনশোভিত
17795	চামচা
17796	চতুঃশালা
17797	চারচৌকো
17798	চাকুরিসম্বল
17799	চাচা
17800	চিক্কির
17801	চতুর্দশ
17802	চিরায়ুষ্মান
17803	চড়ুইপাখি
17804	চুল্লি
17805	চণ্ডনীতি
17806	চালাকি
17807	চৌরঙ্গি
17808	চালক
17809	চূর্ণবিচুর্ণ
17810	চোট্টামি
17811	চলনীয়
17812	চিত্রদীপ
17813	চৌর্যবৃত্তি
17814	চরিত্রবল
17815	চিরবিদ্বেষ
17816	চুবড়ি
17817	চটচট
17818	চিঠি
17819	চাপাটি
17820	চরণধৃত
17821	চন্দনলেপন
17822	চানাচুর
17823	চৌহদ্দি
17824	চামেলি
17825	চান
17826	চিরকালীয়
17827	চাপ
17828	চাটাই
17829	চিরতৃপ্তি
17830	চরিত্রবিচার
17831	চরিষ্নু
17832	চয়িত
17833	চৈতন্যচরিতামৃত
17834	চরিত্রপ্রাধান্য
17835	চাঁচা
17836	চরিত্রভিত্তি
17837	চেল্লানো
17838	চত্বর
17839	চক্রগতি
17840	চাঙা
17841	চরিত্রগঠন
17842	চিৎস্থ
17843	চরিত্রহীন
17844	চিত্রালংকার
17845	চিত্তির
17846	চাঁড়াল
17847	চিরবিদ্রোহী
17848	চন্দ্রহাস
17849	চন্দ্রানন
17850	চাটা
17851	চিত্রল
17852	চ্যাঁচানি
17853	চকিতদর্শন
17854	চিকীর্ষিত
17855	চরণামৃত
17856	চাপকান
17857	চালচিত্তির
17858	চাটুজ্জে
17859	চিরবৈরাগ্য
17860	চমরী
17861	চকিতপ্রেক্ষণা
17862	চূর্ণন
17863	চিত্রালি
17864	চরণশব্দ
17865	চৈত্তিক
17866	চকাচকি
17867	চুক্তিপত্র
17868	চতুর্বর্গ
17869	চুলকানি
17870	চরণদাস
17871	চিরস্থায়িতা
17872	চিরনির্ভর
17873	চাপরাশ
17874	চাঁদমুখ
17875	চতুর্থ
17876	চ্যুতি
17877	চশমাশোভিত
17878	চিত্রশালা
17879	চকমকি
17880	চরক
17881	চুমু
17882	চিৎপাত
17883	চিনা
17884	চাখানো
17885	চিত্তসুখদায়ক
17886	চুলবুলুনি
17887	চিটটিটে
17888	চড়কগাছ
17889	চৌকশ
17890	চর্যাচর্যবিনিশ্চয়
17891	চন্দ্রগুপ্ত
17892	চালচিত্র
17893	চাতুর্মাস্যা
17894	চোদ্দোই
17895	চ্যাংড়া
17896	চিৎ
17897	চান্স
17898	চর্বণ
17899	চকমকানি
17900	চিড়ে
17901	চমকপ্রদ
17902	চচ্চড়ি
17903	চড়তি
17904	চারুকেশী
17905	চিরকাল
17906	চশমাপরিহিত
17907	চোঁচা
17908	চৈত্য
17909	চরিতমাধুর্য
17910	চোপরও
17911	চিকিৎসু
17912	চিত্ররচনা
17913	চূতপল্লব
17914	চক্ষু
17915	চাড়
17916	চন্দ্রমল্লিকা
17917	চতুর্মাস
17918	চিত্তপ্রসাদ
17919	চণ্ডুখোর
17920	চিদ্রুপ
17921	চমৎকৃতা
17922	চক্ষুদৃষ্ট
17923	চিকীর্ষা
17924	চাটুবাদিনী
17925	চিন্তামণি
17926	চৌতালা
17927	চাপল্য
17928	চিতাশয্যা
17929	চিত্তাকর্ষী
17930	চিত্রপ্রদর্শন
17931	চটিকা
17932	চলোর্মি-বিক্ষোভ
17933	চিরকৈশোর
17934	চৈত্র
17935	চপলনয়না
